category,subcategory,name,current_price,raw_price,discount,likes_count
beauty,Lampe UV & LED,Lampe UV de Sunshine White LED,87.36,174.31,50,107
beauty,Soin visage,Masque noir au charbon Masque à tête noire Masque Peel Off Purificateur Deep Purgeing Oil Contro,13.59,26.84,49,180
beauty,Soin visage,Masque à tête noire en bambou Masque noir Masque noir Démaquillant Contrôle de l&#39;huile d&#39;acné Soins du visage,18.07,30.74,41,360
beauty,Nailart,1 Ensemble Poudre Pailleté pour Ongles Couleur Mélangée Effet 3D Décoration Nail Art,7.59,14.63,48,319
beauty,Autres outils,Outil en acier inoxydable 3/32 &quot;Outil de manucure à onglets en acier inoxydable Bleu,6.66,14.36,54,37
beauty,Colle à ongles,Colle à ongles Paronychia Gel à nettoyeur,10.9,20.68,47,105
beauty,Extension des cheveux,1 Bundle Brésilien Vague Lâche Vierge Hiar,40.22,80.45,50,103
beauty,Masques,Ceinture de lifting,13.79,25.36,46,207
beauty,Traitement des Cheveux & Cuir chevelu,Essence capillaire à croissance rapide,25.86,44.98,43,77
beauty,Spa & Aromathérapie & Diffuseurs,Diffuseur d'huile essentielle d'arôme 220ml,36.21,67.49,46,31
beauty,Spa & Aromathérapie & Diffuseurs,Diffuseur d'huile essentielle d'humidificateur d'air,74.74,129.99,43,34
beauty,Rouge à lèvres,Rouge à lèvres mat,12.64,24.44,48,144
beauty,Vernis à ongles,Vernis à ongles Safety Shimmer,9.19,18.99,52,130
beauty,Vernis à ongles,Vernis à ongles gel couleur pure,6.59,15.99,59,83
beauty,Soins des pieds,"Tourmaline, semelle magnétique chauffante",8.99,19.78,55,34
beauty,Autres accessoires,Brosse pour le visage barbe hommes,12.18,20.93,42,64
beauty,Bouteille rechargeable,Tube à lustrer liquide à lèvres vide,16.56,32.22,49,102
beauty,Ciseaux & Cisailles de coiffure,Ciseaux de salon de coupe de cheveux de YFM,38.51,68.12,44,59
beauty,Fard à paupières,Fard à Paupières Diamant Nacré,5.59,9.98,44,153
beauty,Stickers et paillettes ongles,Soft Silicone Professional Round Nail Art Stamper Tool Scraper Manucure Tool,6.32,11.92,47,95
beauty,Brosses & Peignes,Kit de peigne pour brosse à barbe,15.99,31.98,50,57
beauty,Crayon à sourcils & Amplificateur,Gel pour sourcils en fibres naturelles,9.99,21.99,55,129
beauty,Autres outils de cheveux,Capuchon de perruque avant en dentelle en maille avec bretelle ajustable,16.74,28.11,40,149
beauty,Trousses,Clear Acrylic Cotton Swab Storage Box Holder Organizer Container Maquillage Cosmétiques Outil,17.24,35.01,51,216
beauty,Organisateur cosmétique en acrylique,Clear Acrylic 40 Grids Lipstick Holder Stand Display Organiseur de maquillage cosmétique Case,27.16,46.5,42,1020
beauty,Spa & Aromathérapie & Diffuseurs,Humidificateur à ultrasons d'air de grain de bois,72.3,143.25,50,59
beauty,Stylos pour ongles,Décapant à lame à ongle à quartz,6.7,14.79,55,143
beauty,Stickers ongles,Autocollant d'art à ongles Spider de 1 feuille,4.45,12.78,65,56
beauty,Masques,Masque Visage Minceur,22.66,40.3,44,153
beauty,Vernis à ongles,ROSALIND UV LED Gel Polish,8.28,17.04,51,108
beauty,Autres outils,Jeu de poussoirs de lime à ongles YFM®,22.22,40.65,45,72
beauty,Stickers ongles,Autocollant d'art de clou de bohème de conception,5.48,11.32,52,102
beauty,Nailart,Diamants Nail Art Décoration,7.09,14.56,51,119
beauty,Spa & Aromathérapie & Diffuseurs,USB Mist Mist Maker Maker,21.72,44.5,51,141
beauty,Rouge à lèvres,18 couleurs rouge à lèvres mat,9.65,27.28,65,433
beauty,Lunettes,Lunettes de lecture Vintage,11.49,21.73,47,178
beauty,Gloss à lèvres,Rouge à lèvres liquide Sexy Nude,9.19,26.66,66,164
beauty,Eyeliner,Stylo eyeliner mat,13.79,40.79,66,79
beauty,Crayon à sourcils & Amplificateur,Crème Gel Sourcils Imperméable,10.34,17.99,43,265
beauty,Rouge à lèvres,Rouge à lèvres mat Grenade d'or,12.64,21.99,43,108
beauty,Fard à paupières,Palette de fard à paupières dégradée Shimmer,13.99,27.99,50,107
beauty,Pinceaux,Kit de pinceaux de maquillage,10.99,21.98,50,9
beauty,Daily Necessities,10pcs tampons d'alcool de stérilisation,6.31,10.99,43,17
beauty,Fake Nails,Faux Ongles Noirs Blancs,9.99,19.98,50,12
beauty,Pinceaux,Colorful Pinceaux de maquillage,9.99,21.98,55,8
beauty,Massage & Relaxation,Semelle intérieure de massage magnétique,10.99,23.98,54,240
beauty,Accessoires soin visage,Instrument de beauté hydratant de vase,12.99,25.98,50,6
beauty,Vernis à ongles,Poudre laser solide pour ongles,9.99,19.98,50,4
beauty,Perruques synthétiques,Perruque de cheveux synthétiques longue et droite de 20 pouces,21.99,43.99,50,9
beauty,Fard à paupières,Palette de fards à paupières mats,51.74,89.99,43,42
beauty,Daily Necessities,Siège de toilette jetable 200pcs / sac,21.99,22.76,0,11
beauty,Daily Necessities,Zero Touch Press Pen,10.34,16.71,38,8
beauty,Perruques synthétiques,Perruque Longue Cheveux Raides Neat Bang,19.99,39.99,50,158
beauty,Ciseaux & Cisailles de coiffure,Ensemble d'outils de coupe de cheveux professionnels ,21.26,35.84,41,29
beauty,Daily Necessities,Désinfectant pour les mains sans lavage de 70 ml ,15.51,26.99,43,81
beauty,Lampe UV & LED,Mini lampe à ongles à un doigt,16.99,33.98,50,5
beauty,Autres produits des soins personnels,LED UV Lampe de poche,38.51,66.99,43,28
beauty,Kit de l'art pour ongles,Ensemble de vernis à ongles en gel de 10 ml,19.99,39.99,50,8
beauty,Fers à friser pour cheveux,Stick cheveux bouclés secs et humides,51.99,103.98,50,5
beauty,Kit de l'art pour ongles,Kit de gel de vernis à ongles,30.99,61.98,50,3
beauty,Vernis à ongles,Gel à ongles arc-en-ciel étoilé,6.99,13.98,50,8
beauty,Stickers ongles,Papier Aurora Décoration Ongles,8.99,17.98,50,4
beauty,Épilateur,Haricots de cire dépilatoire nacrés,8.99,16.99,47,8
beauty,Tondeuse pour poils,Tondeuse électrique,69.99,139.99,50,22
beauty,Health Care,4 pièces / paquet de masques KN95 0f réussi le test GB-2626-KN95 ,25.75,55.43,54,515
beauty,Fake Nails,Clou rond bleu royal,8.99,17.98,50,9
beauty,Sports Equipments,Appareil elliptique de fitness,300,1211.99,75,0
beauty,Sports Equipments,Civière de masseur de colonne vertébrale lombaire,27.99,0,0,18
beauty,Pinceaux,Kit de mini pinceaux de maquillage,6.99,13.98,50,11
beauty,Autres outils,Aspirateur à ventilateur 40W,20.5,81.98,75,4
beauty,Vêtements minceur,Ceinture de mise en forme d'élasticité,13.99,27.98,50,1
beauty,Daily Necessities,Serviette de visage jetable 2PCS ,12.64,20.77,39,24
beauty,Perruques synthétiques,Perruque dégradée de 20 pouces,30.99,80.99,62,17
beauty,Vernis à ongles,Apprêt à la main,7.99,15.98,50,5
beauty,Sports Equipments,Sangles de protection de cheville de sport,7,27.98,75,3
beauty,Health Care,Masque demi-visage ,7.46,12.99,43,32
beauty,Daily Necessities,Désinfectant pour les mains à l'aloe vera,13.79,23.99,43,60
beauty,Crème solaire, Mousse de bronzage sans traces,29.99,60.99,51,4
beauty,Ciseaux & Cisailles de coiffure,Outils de coiffure professionnels,25.86,44.99,43,32
beauty,Vernis à ongles,Gel Peint Nail Art,8.99,17.98,50,4
beauty,Kit de l'art pour ongles,Kit de gel de vernis à ongles,19.99,39.98,50,2
beauty,Pinceaux,Ensemble de pinceaux de maquillage 32 pièces ,48.09,83.5,42,758
beauty,Miroirs,RGBW Dimmable LED Anneau lumineux,26.99,32.99,18,6
beauty,Kit de l'art pour ongles,Ensemble de vernis à ongles en gel 6PCS,16.99,32.99,49,9
beauty,Ciseaux & Cisailles de coiffure,Ciseaux de coiffure professionnels ,25.86,47.24,45,8
beauty,Daily Necessities,100pcs lingettes de désinfection de nettoyage,14.99,0,0,4
beauty,Épilateur,Rasoir électrique Mini Lady,17.99,35.98,50,6
beauty,Coloration cheveux,Ensemble d'outils de teinture capillaire ,16.66,27.78,40,39
beauty,Capes de coiffeur,Tissu de cape de coiffeur,9.99,19.99,50,3
beauty,Sports Equipments,Ceinture d'entraînement,39.99,0,0,6
beauty,Tondeuse pour poils,Ensemble de coupe-cheveux,69.99,139.99,50,11
beauty,Faux cils,Ensemble de faux cils 3D,15.99,0,0,24
beauty,Couple-ongle,Ensemble de coupe-ongles laser,29.99,0,0,22
beauty,Tondeuse pour poils,Tondeuse à cheveux électrique USB ,51.74,89.99,43,9
beauty,Autres produits des soins personnels,Rechargeable USB Ultraviolet ,31.61,53.85,41,48
beauty,Kit de l'art pour ongles,UV LED Colorful Gel,17.99,35.98,50,3
beauty,Tondeuse pour poils,Tondeuse électrique,78.99,157.99,50,13
beauty,Épilateur,Appareil d'épilation complet du corps,42.99,95.98,55,1
beauty,Miroirs,Miroir de maquillage portable à rotation à 360 °,16.99,32.99,49,10
beauty,Health Care,Coussin pour masque facial FFP3,12.64,20.77,39,13
beauty,Sports Equipments,Bracelet de fitness pour adulte,9.99,22.99,57,21
beauty,Couple-ongle,Coupe-ongles en acier inoxydable noir,8.59,22.99,63,15
beauty,Spa & Aromathérapie & Diffuseurs,Mini humidificateur d'air à grain de bois USB,33.91,64.66,48,24
beauty,Polissoir pour ongles,Mini lime à ongles facile à plier,2.99,5.99,50,14
beauty,Autres produits des soins personnels,Boîte de stérilisation ultraviolette,51.74,89.99,43,55
beauty,Kit de l'art pour ongles,Gel de photothérapie couleur,33.99,67.98,50,1
beauty,Daily Necessities,Désinfectant pour les mains à 75% d'alcool ,10.34,16.71,38,126
beauty,Daily Necessities,Gel d'Aloe Vera 237 ml,32.76,55.85,41,12
beauty,Perruques synthétiques,Perruques Cheveux Ondulés,34.99,89.99,61,16
beauty,Fake Nails,Ongles transparents rouges,8.99,17.98,50,3
beauty,Sports Equipments,Protecteur de pied en silicone,7.5,29.98,75,1
beauty,Polissoir pour ongles,Kit de limes à ongles,3,11.98,75,2
beauty,Vernis à ongles,Gel pour ongles Crystal Cat Eye,8.99,17.98,50,2
beauty,Rouge à lèvres,Matt Black Lipstick Tube Refillable Lip Gloss Balcon Containers Cosmetic Tool,4.56,8.39,46,130
beauty,Lunettes,Lunettes de lecture compactes pliantes,23.7,45.55,48,17
beauty,Fers à friser pour cheveux,Rouleaux de bigoudis 2 pièces,8.86,16.33,46,65
beauty,Rouge à lèvres,Rouge à lèvres imperméable soyeux,10.34,18.99,46,88
beauty,Soins corps,Crème de Massage Minceur Corps,14.99,30.99,52,30
beauty,Accessoires du tatouage,Coupe d'anneau de tatouage,15.79,31.58,50,23
beauty,Rasoirs,Rasoir électrique de connecteur de téléphone,13.97,27.58,49,48
beauty,Coloration cheveux,Coloration cheveux boue de cire,23.56,42.47,45,187
beauty,Tatouage pour Sourcils & Lèvres,Ensemble de stylo de tatouage de sourcil,22.99,45.98,50,125
beauty,Accessoires des cheveux,Outils de coiffure pour sèche-cheveux,16.66,28.22,41,157
beauty,Faux cils,LANBENA Traitements de croissance des cils,9.39,18.65,50,200
beauty,Trousses,Sac à cosmétiques double couche,19.13,38.45,50,397
beauty,Fard à paupières,Ensemble de maquillage pour les yeux NICEFACE,18.96,36.41,48,141
beauty,Faux cils,Set de mascara en soie noire,10.87,22.08,51,427
beauty,Soin visage,Sérum au collagène et à l'acide hyaluronique,11.99,25.26,53,246
beauty,Mannequin pour pratiquer la coiffure,Tête d'entraînement de coiffure de 26 pouces,65.7,130.81,50,133
beauty,Accessoires soin visage,RF Rajeunissement de fréquence radio,101.92,185.24,45,143
beauty,Accessoires soin visage,Kit de suppression de tête noire,19.96,37.46,47,170
beauty,Autres outils,Halloween Bijoux Autocollant Halloween en Cristal pour Paupières,5.82,12.02,52,324
beauty,Autres outils de cheveux,Coussin en caoutchouc souple pour laver la nuque oreiller oreiller,14.86,30.81,52,45
beauty,Ciseaux & Cisailles de coiffure,Tondeuse sourcils,7.99,19.59,59,54
beauty,Rasoirs,Hommes Brosse à raser Poignée en plastique Barbe à maquiller Brosse à cheveux en mousse à savon,11.01,21.02,48,49
beauty,Crayon à sourcils & Amplificateur,Popfeel Gel Pour Sourcils Imperméable Longue Tenue Anti-ternissement Maquillage Aux Yeux 4 Couleurs Marron Noir Café,8.41,16.67,50,2133
beauty,Autres outils,1 Paires De Sceaux Pour Sourcils Avec 3 Styles À Choisir Modèle À Poudre Outil Palette Pour Maquillage,9.59,18.81,49,512
beauty,Fond de teint,Tube Correcteur Longue Durée Black Tube,10.34,17.99,43,61
beauty,Soins corps,Crème Exfoliante Gommage Corps,31.99,63.99,50,46
beauty,Pinceaux,Set de pinceau de maquillage,19.99,39.99,50,65
beauty,Soin visage,Savon naturel au charbon de bambou,7.99,15.99,50,21
beauty,Soins corps,Papier ciré non tissé,12.99,26.99,52,30
beauty,Soins dentaires,Pâte dentifrice au charbon de bambou,23.56,42.13,44,25
beauty,Brosses & Peignes,Peigne pliable à tête d'huile portable,13.79,25.99,47,16
beauty,Soins corps,Coupe-ongles bébé électrique ,74.99,99.99,25,8
beauty,Brosses & Peignes,Brosse à cheveux ionique électrique ,51.74,89.99,43,28
beauty,Soins corps,Éclaircir la crème réparatrice pour les aisselles,13.79,25.2,45,49
beauty,Autres outils,Étui de pinceau noir outil cosmétique,3.95,7.61,48,135
beauty,Tatouage temporel,Autocollants de tatouage de fleur de papillon 3D,5.99,11.98,50,30
beauty,Mannequin pour pratiquer la coiffure,Mannequin pour pratiquer la coiffure à 30% cheveux humains bruns foncés,52.52,91.37,43,421
beauty,Accessoires du tatouage,15RL 50Pcs Aiguilles pour tatouage en acier inoxydable jetable en stériles Rond Shader Liner,19.72,33,40,19
beauty,Faux cils,2Pcs QiBest Mascara,14.49,24.69,41,872
beauty,Mannequin pour pratiquer la coiffure,30% de vrais cheveux longs de coiffure Mannequin Training Practice Head Salon With Clamp,59.94,118,49,56
beauty,Autres outils,30ml Essence de traitement des ongles fongiques,11.49,21.99,48,12
beauty,Accessoires soin visage,Stylo crème de massage électrique pour les yeux,16.99,38.99,56,34
beauty,Spa & Aromathérapie & Diffuseurs,Diffuseur d'aromathérapie d'USB de voiture à la maison,21.99,50.99,57,24
beauty,Lisseurs des cheveux,Peigne de massage électrique,29.99,0,0,7
beauty,Rasoirs & Pinces & Ciseaux de beauté,Trousse d'outils pour couper les sourcils,8.99,17.98,50,1
beauty,Health Care,75% de tampons de stérilisation de nettoyage de peau de maison de premiers secours d'alcool,6.31,12.38,49,12
beauty,Sports Equipments,Portable Yoga Pilates Circle,12.59,23.99,48,19
beauty,Health Care,Thermomètre électronique domestique ,17.81,29.8,40,43
beauty,Daily Necessities,Tasse de voiture portable lingettes humides ,11.49,18.74,39,40
beauty,Tondeuse pour poils,Tondeuse à cheveux professionnelle rechargeable USB Clipper,38.51,77.05,50,9
beauty,Épilateur,Dispositif d'épilation électrique étanche,56.34,99,43,5
beauty,Fers à friser pour cheveux,Bigoudi chauffant en céramique électrique,39.99,0,0,10
beauty,Traitement des Cheveux & Cuir chevelu,Huile d'argan marocaine pure,11.49,23.74,52,64
beauty,Soins dentaires,Boîte transparente pour brosse à dents électrique ,13.79,23.99,43,16
beauty,Faux cils,Mascara Tube Rouge ,7.99,19.99,60,28
beauty,Accessoires soin visage,En face Blackhead Instrument,62.09,110.2,44,22
beauty,Traitement des Cheveux & Cuir chevelu,Spray capillaire barbe ,12.99,26.99,52,9
beauty,Accessoires soin visage,Micro aiguille rouleau,41.99,83.98,50,53
beauty,Pinceaux,Ensemble de pinceaux de maquillage luxueux,35.99,71.99,50,209
beauty,Soins des pieds,1 paire d'orteils de protection,5.85,10.18,43,61
beauty,Soin visage,20g réparent la crème d'acné,16.89,29.38,43,291
beauty,Soin visage,24K or savon fait à la main,10.49,20.98,50,68
beauty,Nettoyeur pour ongles,Collecteur de poussière de clous de 25W,123.99,247.99,50,13
beauty,Lampe UV & LED,Lampe menée UV d'induction intelligente de 36W,44.84,77.99,43,51
beauty,Eyeliner,Eyeliner Liquide Lisse Etanche,13.33,23.18,43,96
beauty,Soin visage,Crème au collagène d'escargot,18.96,32.98,43,84
beauty,Tondeuse pour poils,5 dans 1 tondeuse électrique pour hommes,59.99,119.98,50,22
beauty,Traitement des Cheveux & Cuir chevelu,Cire de barbe pour hommes,20.77,36.9,44,32
beauty,Gloss à lèvres,Diamond Rouge à lèvres liquide brillant,8.99,17.99,50,408
beauty,Eyeliner,Crayon Eyeliner liquide,10.34,17.99,43,186
beauty,Brosses & Peignes,Brosse à raser pour hommes,12.06,29.63,59,21
beauty,Lampe UV & LED,Lampe menée UV de clou d'USB de 36W,55.99,111.98,50,37
beauty,Brosses & Peignes,Peigne antistatique à double face,14.59,25.38,43,31
beauty,Soin visage,Crème yeux polypeptidique,15.51,26.98,43,49
beauty,Lampe UV & LED,Machine de photothérapie des ongles,45.99,163.99,72,5
beauty,Soins corps,Huile de massage pour le corps,9.99,19.98,50,50
beauty,Accessoires soin visage,Instrument de nettoyage des points noirs ,56.99,142.99,60,66
beauty,Brosses & Peignes,Brosse à cheveux ionique électrique portable,25.99,55.99,54,67
beauty,Soins des oreilles,Amplificateur auditif V-188 pour personnes âgées,33.57,58.38,43,24
beauty,Brosses & Peignes,Peigne à barbe plié,15.59,31.18,50,12
beauty,Autres accessoires,Ensemble de coupeurs de rasoir de rechange,32.99,63.99,48,5
beauty,Soins des pieds,1 paire de séparateur d'orteils,23.1,40.18,43,33
beauty,Autres produits des soins personnels,Ceinture d'eau chaude extra longue multifonctionnelle,55.99,111.98,50,18
beauty,Brosses & Peignes,Peigne homme à deux faces en forme de barbe,10.99,17.59,38,35
beauty,Autres produits des soins personnels,10 patchs amincissants,10.34,17.98,43,55
beauty,Soins des pieds,Semelle de Massage Thérapie Magnétique,19.99,39.98,50,44
beauty,Sports Equipments,Ceinture d'entraînement unisexe,52.89,91.98,43,66
beauty,Trousses,Trousse de maquillage à suspendre,18.99,45.98,59,71
beauty,Lunettes,Clip lunettes de lecture,31.61,54.98,43,29
beauty,Trousses,Trousse de maquillage portable rayée,9.19,15.99,43,88
beauty,Autres outils de cheveux,Peigne de barbe,11.03,19.7,44,51
beauty,Accessoires soin visage,Instrument de nettoyage de beauté,129.99,271.98,52,23
beauty,Fers à friser pour cheveux,Coiffure Portable Curly Magic Hood,30.46,52.99,43,57
beauty,Health Care,Ceinture chauffante électrique,36.21,69.74,48,6
beauty,Stylos pour ongles,3Pcs Nail Art Painting Pen Lines Brush Set Conseils polonais Manicure Pedicure Drawing Tool kit,18.33,31.63,42,80
beauty,Étuis de présentation des ongles,Étuis de présentation des vernis à ongles,39.11,71.1,45,68
beauty,Pinceaux,Ensemble de pinceaux de maquillage pour les yeux roses ,11.49,18.74,39,19
beauty,Pinceaux,Pinceau en poudre moelleux ,9.99,18.99,47,17
beauty,Health Care,Humidificateur d'air ultrasonique électrique ,42.99,84.99,49,7
beauty,Accessoires des cheveux,Bandeaux de sport en bandeau,8.88,17.76,50,47
beauty,Rouge à lèvres,Mini rouge à lèvres 12 couleurs,13.44,28.94,54,165
beauty,Soins des pieds,Séparateur d'orteils à trois trous,7.46,12.98,43,110
